state,lga,ward,facility_uid,facility_code,facility_name,facility_level,ownership,longitude,latitude,physical_location,postal_address,hours_of_operation,hiv_capable,details
Bauchi,Bauchi,Kundun Durum,39717263,05/02/1/1/1/0020,Dumin Miri Primary Health Post,Primary,Public,9.817559,10.39506,,,,,View
Bauchi,Bauchi,Kundun Durum,37568160,05/02/1/1/1/0022,Durum Primary Health Center,Primary,Public,9.76186000000007,10.5149700000001,,,,,View
Bauchi,Bauchi,Kundun Durum,36309084,05/02/1/1/1/0031,Gubi Primary Health Centre,Primary,Public,9.81316000000004,10.4402400000001,,,,,View
Bauchi,Bauchi,Kundun Durum,53868270,05/02/1/1/1/0088,Kundum Primary Health Centre,Primary,Public,9.73414550000007,10.4049423700001,,,,,View
Bauchi,Bauchi,Kundun Durum,56965273,05/02/1/1/1/0058,Kusi Primary Health Centre,Primary,Public,9.69017700000006,10.47232,,,,,View
Bauchi,Bauchi,Kundun Durum,28533932,05/02/1/2/1/0107,NAF Refferal  Centre,Secondary,Public,9.71759,10.38406,,,,,View
Bauchi,Bauchi,Kundun Durum,42430729,05/02/1/1/1/0094,Summu Primary Health Centre,Primary,Public,9.82067,10.39309,,,,,View
Bauchi,Bauchi,Kundun Durum,47018975,05/02/1/1/1/0094,Yalwan Kundum Primary Health Centre,Primary,Public,9.82291,10.39147,,,,,View
Bauchi,Bauchi,Liman Katagum,52454286,05/01/1/1/1/0035,Jamda Health Post,Primary,Public,9.69814,10.06631,,,,,View
Bauchi,Bauchi,Liman Katagum,41724021,05/02/1/1/1/0064,Liman Katagum Health Post,Primary,Public,9.77361465000007,10.01451546,,,,,View
Bauchi,Bauchi,Liman Katagum,56041698,05/02/1/1/1/0063,Liman Katagum Primary Health Care Centre,Primary,Public,9.76596,10.02055,,,,,View
Bauchi,Bauchi,Liman Katagum,47203131,05/02/1/1/1/0094,Mararraban Liman Katagum Primary Health Centre,Primary,Public,9.66439,10.10399,,,,,View
Bauchi,Bauchi,Liman Katagum,73881343,05/02/1/1/1/0094,Rumba Health Post,Primary,Public,,,,,,,View
Bauchi,Bauchi,Liman Katagum,46836901,05/02/1/1/2/0027,Taimako Health Clinic,Primary,Private,9.77837,10.01406,,,,,View
Bauchi,Bauchi,Makama A,84376329,05/02/1/2/2/0109,Darus Salam Health Clinic,Secondary,Private,9.83861,10.29289,,,,,View
Bauchi,Bauchi,Makama A,67774030,05/02/1/1/1/0094,Family Planning Clinic,Primary,Public,9.84391,10.29469,,,,,View
Bauchi,Bauchi,Makama A,41902409,05/02/1/1/1/0041,Jahun Under Five Primary Health Care Clinic,Primary,Public,9.83961,10.30229,,,,,View
Bauchi,Bauchi,Makama A,22189285,05/02/1/2/2/0108,Kainuwa Clinic,Secondary,Private,9.83842,10.29164,,,,,View
Bauchi,Bauchi,Makama A,20965238,05/02/1/1/1/0094,Ungwar Gajuwa Primary Health Centre,Primary,Public,9.84435,10.30596,,,,,View
Bauchi,Bauchi,Makama A,17424349,05/02/1/1/1/0094,Women and Children,Primary,Public,9.84529,10.29698,,,,,View
Bauchi,Bauchi,Makama B,84999752,05/02/1/2/2/0001,Al-Amin Hospital,Secondary,Private,9.83213000000006,10.30575,,,,,View
Bauchi,Bauchi,Makama B,47966823,05/02/1/1/1/0094,Nasarawa Jahun Primary Health Care Centre,Primary,Public,9.83259,10.30278,,,,,View
Bauchi,Bauchi,Makama B,50697068,05/02/1/1/1/0077,Rimin Jahum Health Post,Primary,Public,9.83575,10.30407,,,,,View
Bauchi,Bauchi,Makama B,28043732,05/02/1/2/2/0111,Shiffa Royal Hospital,Secondary,Private,9.83835,10.30962,,,,,View
Bauchi,Bauchi,Makama B,26080204,05/02/1/2/2/0110,Zahara Medical Clinic,Secondary,Private,9.83266,10.29627,,,,,View
Bauchi,Bauchi,Miri,33029833,05/02/1/1/1/0007,Barnawa Health Post,Primary,Public,9.66474000000005,10.28515,,,,,View
Bauchi,Bauchi,Miri,62662211,05/02/1/1/1/0012,Buzaye Primary Health Centre,Primary,Public,9.66136747000007,10.24723741,,,,,View
Bauchi,Bauchi,Miri,48462413,05/02/1/1/1/0021,Dungal Health Post,Primary,Public,9.72243100000003,10.284796,,,,,View
Bauchi,Bauchi,Miri,76750843,05/02/1/1/1/0070,Miri Primary Health Care Center,Primary,Public,9.74415000000005,10.3089900000001,,,,,View
Bauchi,Bauchi,Miri,42560592,05/02/1/1/1/0094,Rehu Primary Health Centre,Primary,Public,9.75605,10.30952,,,,,View
Bauchi,Bauchi,Miri,75146508,05/02/1/1/1/0076,Rijiyan Malam Health Post,Primary,Public,9.62456000000003,10.23916,,,,,View
Bauchi,Bauchi,Miri,52338245,05/02/1/1/1/0085,Wuntin Dada Primary Health Centre,Primary,Public,9.76989056000002,10.313651,,,,,View
Bauchi,Bauchi,Mun Munsal,44778441,05/02/1/1/1/0027,Gamawa Health Post (Bauchi),Primary,Public,9.11186,10.13808,,,,,View
Bauchi,Bauchi,Mun Munsal,83283491,05/02/1/1/1/0030,Gosun Health Post,Primary,Public,9.06723,10.11679,,,,,View
Bauchi,Bauchi,Mun Munsal,77227560,05/02/1/1/1/0035,Gwambe Health Post,Primary,Public,9.07477,10.12134,,,,,View
Bauchi,Bauchi,Mun Munsal,44371122,05/02/1/1/1/0045,Juwara Primary Health Centre,Primary,Public,9.08111,10.12762,,,,,View
Bauchi,Bauchi,Mun Munsal,33956394,05/02/1/1/1/0071,Mun Health Post,Primary,Public,9.09436,10.13559,,,,,View
Bauchi,Bauchi,Mun Munsal,55568142,05/02/1/1/1/0072,Munsal Primary Health Centre,Primary,Public,9.10259,10.13502,,,,,View
Bauchi,Bauchi,Mun Munsal,50895166,05/02/1/1/1/0112,Wuro Jamel Primary Health Centre,Primary,Public,9.05566,10.10552,,,,,View
Bauchi,Bauchi,Mun Munsal,86015861,05/02/1/1/1/0089,Yola Doka Health Post,Primary,Public,10.036095,10.074647,,,,,View
Bauchi,Bauchi,Mun Munsal,30555689,05/02/1/1/2/0029,Yuguda Cottage Hospital,Secondary,Private,9.03174,10.05176,,,,,View
Bauchi,Bauchi,Mun Munsal,59690793,05/02/1/1/1/0091,Yuguda Primary Health Care Centre,Primary,Public,9.02454,10.04996,,,,,View
Bauchi,Bauchi,Tirwin,81879618,05/02/1/2/2/0002,Al'Amin Health Clinic,Secondary,Private,9.88564,10.30862,,,,,View
Bauchi,Bauchi,Tirwin,68414289,05/02/1/2/2/0114,Assalam Hospital,Secondary,Private,9.86095,10.35632,,,,,View
Bauchi,Bauchi,Tirwin,84714321,05/02/1/1/2/0113,Dambam Nursing Home,Primary,Private,9.84457,10.35433,,,,,View
Bauchi,Bauchi,Tirwin,28786926,05/02/1/1/1/0019,Dumi Primary Health Centre,Primary,Public,9.87139,10.28254,,,,,View
Bauchi,Bauchi,Tirwin,53517274,05/02/1/1/2/0119,EPOUCH Clinic and Maternity,Primary,Private,,,,,,,View
Bauchi,Bauchi,Tirwin,51568684,05/02/1/1/1/0131,Fadaman Mada PHC,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,22488849,05/02/1/1/1/0132,Gida Dubu PHC,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,36110188,05/02/1/1/1/0122,Gida Dubu Primary Health Clinic,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,25602085,05/02/1/1/1/0133,Gulawa PHC,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,57403232,05/02/1/1/1/0124,Gulawa Primary Health Clinic,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,20640432,05/02/1/1/1/0037,Habli Primary Health Centre,Primary,Public,9.87355,10.34832,,,,,View
Bauchi,Bauchi,Tirwin,23773843,05/02/1/1/1/0039,Ibrahim Bako Primary Health Centre,Primary,Public,9.88099000000005,10.3163200000001,,,,,View
Bauchi,Bauchi,Tirwin,34147555,05/02/1/1/1/0040,Inkil Primary Health Centre,Primary,Public,9.89313,10.30195,,,,,View
Bauchi,Bauchi,Tirwin,84760321,05/02/1/1/1/0134,Sabon Layi PHC,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,23179884,05/02/1/1/1/0123,Sabon Layi Primary Health Clinic,Primary,Public,,,,,,,View
Bauchi,Bauchi,Tirwin,38290486,05/02/1/1/1/0081,Tirwun Primary Health Care Centre,Primary,Public,9.87092,10.34906,,,,,View
Bauchi,Bauchi,Unknown,70338140,05/02/1/1/2/0002,Acme Dental Services,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,66121237,05/02/1/1/2/0003,Aegis Health Profile Physiotheraphy,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,57180795,05/02/1/1/2/0004,Albishir Clinic,Primary,Private,9.79272178000002,10.30925104,,,,,View
Bauchi,Bauchi,Unknown,33622195,05/02/1/1/2/0005,Alfurqan Clinin and Maternity,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,60938349,05/02/1/1/2/0007,Almanzoor Diagnostic Center,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,33244454,05/02/1/1/2/0008,Alwadata Consult. Clinic,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,30229589,05/02/1/1/2/0010,Apple Clinic and Maternity,Primary,Private,9.79606580000006,10.3071731100001,,,,,View
Bauchi,Bauchi,Unknown,77092894,05/02/1/2/2/0003,Assalam Hospital,Secondary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,54317031,05/02/1/1/2/0011,City Specialist Clinic,Primary,Private,9.82848000000007,10.3100900000001,,,,,View
Bauchi,Bauchi,Unknown,58984961,05/02/1/1/2/0012,Dambam Nursing Home,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,46675623,05/02/1/1/2/0013,Darus Salam Health Clinic Clinic,Primary,Private,9.83858985000006,10.2928798,,,,,View
Bauchi,Bauchi,Unknown,69058784,05/02/1/1/2/0017,Kainuwa Clinic,Primary,Private,9.83710000000002,10.2910400000001,,,,,View
Bauchi,Bauchi,Unknown,48193081,05/02/1/1/1/0049,Kediya Health Post,Primary,Public,9.84460000000007,10.2749000000001,,,,,View
Bauchi,Bauchi,Unknown,24301886,05/02/1/1/1/0053,Kofar Wase Primary Health Centre,Primary,Public,,,,,,,View
Bauchi,Bauchi,Unknown,82899515,05/02/1/1/1/0062,Liman Katagum Comprehensive Health Center,Primary,Public,,,,,,,View
Bauchi,Bauchi,Unknown,60117129,05/02/1/1/1/0065,Loro Despensary,Primary,Public,,,,,,,View
Bauchi,Bauchi,Unknown,70469447,05/02/1/1/2/0019,Mai Jama'A Clinic,Primary,Private,9.83848000000006,10.31748,,,,,View
Bauchi,Bauchi,Unknown,71533489,05/02/1/3/2/0001,Makkah Eye Specialist Hospital,Tertiary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,36885311,05/02/1/1/2/0023,Planned Parenthood Federation of Nigeria (FP),Primary,Private,9.84738200000004,10.2933420000001,,,,,View
Bauchi,Bauchi,Unknown,15043811,05/02/1/1/2/0025,Royal Confidi Clinic & Maternity,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,35560226,05/02/1/1/2/0026,Sanitas Evening Medical & Dental Services,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,67570471,05/02/1/1/2/0030,Wadyum & Wayo Memorial Clinic,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,59675303,05/02/1/1/2/0032,Zahara Medical Clinic,Primary,Private,,,,,,,View
Bauchi,Bauchi,Unknown,74584847,05/02/1/1/1/0092,Zamava Clinic,Primary,Public,,,,,,,View
Bauchi,Bauchi,Yamrat,82178988,05/02/1/1/1/0038,Hammadada Health Post,Primary,Public,9.68303,10.09054,,,,,View
Bauchi,Bauchi,Yamrat,24360497,05/02/1/1/1/0061,Lekka Primary Health Centre,Primary,Public,9.67104,10.09938,,,,,View
Bauchi,Bauchi,Yamrat,67157563,05/02/1/1/1/0066,Luda Primary Health Care Center,Primary,Public,9.73676,10.04149,,,,,View
Bauchi,Bauchi,Yamrat,44375235,05/02/1/1/1/0073,Palla Health Post,Primary,Public,9.71018,10.06011,,,,,View
Bauchi,Bauchi,Zungur,54546228,05/02/1/1/1/0028,Giraka Health Post,Primary,Public,9.79066,10.00586,,,,,View
Bauchi,Bauchi,Zungur,78929674,05/02/1/1/1/0033,Gungu Health Post,Primary,Public,9.78478,10.20859,,,,,View
Bauchi,Bauchi,Zungur,50248027,05/02/1/1/1/0057,Kusada Health Post,Primary,Public,9.77198,10.00211,,,,,View
Bauchi,Bauchi,Zungur,50253951,05/02/1/1/1/0094,Sabon Garin Garkuwa Primary Health Centre,Primary,Public,9.80545,10.99505,,,,,View
Bauchi,Bauchi,Zungur,57855000,05/02/1/1/1/0082,Ungwar Falke Health Post,Primary,Public,9.79931,10.00119,,,,,View
Bauchi,Bauchi,Zungur,47226302,05/02/1/1/1/0094,Zungur Primary Health Care Centre,Primary,Public,9.78856,10.97018,,,,,View
Bauchi,Bogoro,Badagari,83325120,05/03/1/1/1/0013,Datsang Primary Health Care Centre,Primary,Public,6.44648,7.12137,Datsang,,08:00am-04:,,View
Bauchi,Bogoro,Badagari,74533689,05/03/1/1/1/0017,Gizaki Primary Health Clinic,Primary,Public,5.65094,7.83511,,,08:00am-04:,,View
Bauchi,Bogoro,Bar,61165594,05/03/1/1/1/0003,Bar Primary Health Clinic,Primary,Public,7.62717,6.67848,,,08:00am-04:,,View
Bauchi,Bogoro,Bar,86347109,05/03/1/1/1/0021,Lafiyan Sara Primary Health Care Centre,Primary,Public,4.49433,7.90571,,,08:00am-04:,,View
Bauchi,Bogoro,Bogoro,67956384,05/03/1/2/1/0001,Bogoro General Hospital,Secondary,Public,3.41252,8.49609,Bogoro,PMB 13,24hrs,,View
Bauchi,Bogoro,Bogoro,77952140,05/03/1/1/1/0006,Bogoro Primary Health Care Centre,Primary,Public,2.48511,6.65629,,,24hrs,,View
Bauchi,Bogoro,Bogoro,68941259,05/03/1/1/1/0039,Ginzum Primary Health Clinic,Primary,Public,,,,,,,View
Bauchi,Bogoro,Bogoro,52170045,05/03/1/1/1/0016,Girmala Health Post,Primary,Public,5.29941,3.88387,Girmala,,08:00am-02:,,View
Bauchi,Bogoro,Bogoro,65741394,05/03/1/1/1/0020,Kurum Primary Health Centre,Primary,Public,5.47918,3.96158,,,08:00am-04:,,View
Bauchi,Bogoro,Boi,56772034,05/03/1/1/2/0001,Boi Cocin Primary Health Clinic,Primary,Private,8.97672,7.07037,Kijim,,24hrs,,View
Bauchi,Bogoro,Boi,48496600,05/03/1/1/1/0007,Boi Primary Health Centre,Primary,Public,9.73588,8.81049,Boi,,24hrs,,View
Bauchi,Bogoro,Boi,63607012,05/03/1/1/1/0012,Dashem Yelwa Health Clinic,Primary,Public,8.66668,7.38711,Dashem Yelwa,,08:00am-04:,,View
Bauchi,Bogoro,Boi,54619907,05/03/1/1/2/0040,Tongroit Health Clinic,Primary,Private,,,,,,,View
Bauchi,Bogoro,Bugun,49078433,05/03/1/1/1/0009,Bugun Primary Health Care Centre,Primary,Public,6.51826,6.65629,Bugun,,08:00am-04:,,View
Bauchi,Bogoro,Dazara,81182112,05/03/1/1/1/0027,Unguwan Rimi Primary Health Care Centre,Primary,Public,9.76207,8.78847,Unguwan Rimi,,08:00am-06:,,View
Bauchi,Bogoro,Dutsen Lawan,51361553,05/03/1/1/1/0004,Bazanshi Primary Health Clinic,Primary,Public,9.70975,8.27827,Bazanshi,,08:00am-04:,,View
Bauchi,Bogoro,Dutsen Lawan,73172067,05/03/1/1/1/0015,Dutsen Lawan Health Care Centre,Primary,Public,9.67546,8.53768,Dutsen Lawan,,24hrs,,View
Bauchi,Bogoro,Gambar,77272717,05/03/1/1/1/0011,Dambar Primary Health Clinic,Primary,Public,9.05959,8.72202,Dambar,,08:00am-04:,,View
Bauchi,Bogoro,Gambar,58495262,05/03/1/1/1/0038,Gambar Lere Health Post,Primary,Public,,,,,,,View
Bauchi,Bogoro,Gambar,60881200,05/03/1/1/1/0027,Gambar Primary  Health Centre,Primary,Public,9.42929,8.07171,Gambar,,08:00am-04:,,View
Bauchi,Bogoro,Gobbiya,15680016,05/03/1/1/1/0018,Gobbiya Model Primary Health Care,Primary,Public,9.33617,8.92502,Gobbiya,,24hrs,,View
Bauchi,Bogoro,Gobbiya,83352292,05/03/1/1/1/0026,Unguwan Gyada Primary Health Clinic,Primary,Public,9.76352,9.65361,Unguwan Gyada,,08:00am-04:,,View
Bauchi,Bogoro,Gyara,21605707,05/10/1/1/1/0017,Gyara Primary Health Care Centre,Primary,Public,8.20548,7.00281,Gyara,,08:00am-04:,,View
Bauchi,Bogoro,Lusa,59750410,05/03/1/1/1/0008,Bongah Primary Health Clinic,Primary,Public,7.32379,8.38028,Bongah,,08:00am-04:,,View
Bauchi,Bogoro,Lusa,17870757,05/03/1/1/1/0014,Dunga Health Clinic,Primary,Public,9.42479,8.81049,Dungah,,08:00am-04:,,View
Bauchi,Bogoro,Lusa,60943352,05/03/1/1/1/0022,Lusa Primary Health Care Centre,Primary,Public,8.31746,7.71122,Lusa,,24hrs,,View
Bauchi,Bogoro,Lusa,80386755,05/03/1/1/1/0027,Mbal Primary Health Clinic,Primary,Public,9.03339,8.83244,Mbal,,08:00am-04:,,View
Bauchi,Bogoro,Mwari,30865932,05/03/1/1/1/0010,Dalangah Primary Health Clinic,Primary,Public,7.00411,6.39633,Dalangah,,8:00am-4:00,,View
Bauchi,Bogoro,Mwari,13447111,05/03/1/1/2/0002,Mwari Pmss Primary Health Clinic,Primary,Private,9.76249,8.72202,Mwari Pmss,,06:00am-06:,,View
Bauchi,Bogoro,Mwari,49601973,05/03/1/1/1/0027,Mwari Primary Health Care Centre,Primary,Public,7.97672,6.80688,Mwari,,24hrs,,View
Bauchi,Bogoro,Project,52701948,05/03/1/1/1/0002,Banram Primary Health Clinic,Primary,Public,7.97672,6.16428,Banram,,08:00am-04:,,View
Bauchi,Bogoro,Project,80940338,05/03/1/1/1/0024,Tadnum Primary Health Care Centre,Primary,Public,7.79116,7.66771,Tadnum,,24hrs,,View
Bauchi,Dambam,Dagauda,71445887,05/04/1/1/1/0051,Dagauda Health Post,Primary,Public,10.86206,11.70555,,,8hrs,,View
Bauchi,Dambam,Dagauda,83108960,05/04/1/1/1/0005,Dagauda Primary Health Centre,Primary,Public,10.86004301,11.70647619,,,,,View
Bauchi,Dambam,Dambam A,75018626,05/04/1/1/1/0006,Dambam Primary Health Center,Primary,Public,10.86004301,11.70647619,,,8hrs,,View
Bauchi,Dambam,Dambam B,40892850,05/04/1/3/1/0052,Dambam ATBU Outreach Center,Tertiary,Public,10.72086,11.67738,,,,,View
Bauchi,Dambam,Dambam B,41011299,05/04/1/1/1/0009,Dambam B Primary Health Center,Primary,Public,10.70832,11.67603,,,8hrs,,View
Bauchi,Dambam,Dambam B,60451456,05/04/1/2/1/0001,Dambam General Hospital,Secondary,Public,10.70013,11.67618,,,,,View
Bauchi,Dambam,Fagam,12620625,05/04/1/1/1/0003,Birniwa  Health Clinic,Primary,Public,10.60189,11.65598,,,8hrs,,View
Bauchi,Dambam,Fagam,59023544,05/04/1/1/1/0007,Fagam Primary Health Center,Primary,Public,10.62836,11.62826,,,,,View
Bauchi,Dambam,Fagam,69048019,05/04/1/1/1/0008,Kwadatala Health Clinic,Primary,Public,10.60192,11.68314,,,8hrs,,View
Bauchi,Dambam,Fagarau,33132988,05/04/1/1/1/0013,Fagarau Primary Health Care Centre,Primary,Public,10.79486,11.58748,,,8hrs,,View
Bauchi,Dambam,Gargawa,70137352,05/04/1/1/1/0048,Gaina Health Post,Primary,Public,10.82356,11.67805,,,8hrs,,View
Bauchi,Dambam,Gargawa,29518798,05/04/1/1/1/0048,Luchambi Primary Health Care Center,Primary,Public,10.83026,11.75641,,,10hrs,,View
Bauchi,Dambam,Gargawa,54214323,05/04/1/1/1/0037,Zaure Health Post,Primary,Public,10.71097,11.68052,,,8hrs,,View
Bauchi,Dambam,Garuza,19822064,05/04/1/1/1/0004,Chadi Health Clinic,Primary,Public,10.68566,11.61674,,,10hrs,,View
Bauchi,Dambam,Garuza,49854531,05/04/1/1/1/0017,Garuza Primary Health Care Center,Primary,Public,10.71846,11.62703,,,8hrs,,View
Bauchi,Dambam,Garuza,24869570,05/04/1/1/1/0054,Ningo Primary Health Clinic,Primary,Public,10.66731,11.63798,,,8hrs,,View
Bauchi,Dambam,Garuza,13554896,05/05/1/1/1/0048,Wahu Health P0st,Primary,Public,10.6555964200001,11.38620437,,,8hrs,,View
Bauchi,Dambam,Garuza,39714740,05/04/1/1/1/0049,Yaba Primary Health Clinic,Primary,Public,10.64204,11.64229,,,8hrs,,View
Bauchi,Dambam,Gurbana,59664959,05/04/1/1/1/0053,Ganjiwa Primary Health Clinic,Primary,Public,10.69118,11.74012,,,8hrs,,View
Bauchi,Dambam,Gurbana,32379673,05/04/1/1/1/0018,Gurbana Primary Health Centre,Primary,Public,10.71466,11.68266,,,,,View
Bauchi,Dambam,Jalam,14459006,05/04/1/1/1/0020,Jalam Model Primary Health Centre,Primary,Public,10.8387938400001,11.55681266,,,,,View
Bauchi,Dambam,Janda,35244079,05/04/1/1/1/0001,Badakoshi Health Post,Primary,Public,10.82003,11.50796,,,8hrs,,View
Bauchi,Dambam,Janda,64497950,05/04/1/1/1/0048,Dorawa Health Post,Primary,Public,10.91788,11.57625,,,8hrs,,View
Bauchi,Dambam,Janda,35659914,05/04/1/1/1/0016,Garin Jarmai Primary Health Center,Primary,Public,10.897521973,11.453674316,,,8hrs,,View
Bauchi,Dambam,Janda,60744185,05/04/1/1/1/0048,Garin Sura Health Post,Primary,Public,10.91421,11.59792,,,8hrs,,View
Bauchi,Dambam,Janda,81772150,05/04/1/1/1/0021,Janda Health Post,Primary,Public,10.8752700000001,11.52385,,,8hrs,,View
Bauchi,Dambam,Janda,39414498,05/04/1/1/1/0022,Karya Shinge Health Post,Primary,Public,10.8958700000001,11.50773,,,8hrs,,View
Bauchi,Dambam,Minchika,67980801,05/04/1/1/1/0026,Minchika Health Post,Primary,Public,10.8793027400001,11.5937146900001,,,8hrs,,View
Bauchi,Dambam,Minchika,70168287,05/04/1/1/1/0029,Tale Health Clinic,Primary,Public,10.8654785160001,11.6044921880001,,,8hrs,,View
Bauchi,Dambam,Muzuwa,84932972,05/04/1/1/1/0010,Durwari Health Post,Primary,Public,10.71097,11.68052,,,,,View
Bauchi,Dambam,Muzuwa,58611752,05/04/1/1/1/0048,Madawai Healh Post,Primary,Public,10.71402,11.68187,,,8hrs,,View
Bauchi,Dambam,Muzuwa,67314742,05/04/1/1/1/0027,Muzuwa Primary Health Care Center,Primary,Public,10.76932606,11.6285941300001,,,,,View
Bauchi,Dambam,Yame,84692957,05/04/1/1/1/0019,Gwarmawa Health Post,Primary,Public,10.6463854300001,11.56471534,,,8hrs,,View
Bauchi,Dambam,Yame,81543425,05/04/1/1/1/0034,Yame Model Primary Healthcare Centre,Primary,Public,10.90209323,11.6597808,,,,,View
Bauchi,Dambam,Yame,63380969,05/04/1/1/1/0032,Yayari Yame Health Post,Primary,Public,10.6469116210001,11.591918945,,,8hrs,,View
Bauchi,Dambam,Yanda,76274770,05/04/1/1/1/0025,Malatin Health clinic,Primary,Public,10.7088837000001,11.5029843500001,,,8hrs,,View
Bauchi,Dambam,Yanda,46507575,05/04/1/1/1/0033,Yanda Primary Health Center,Primary,Public,10.76364355,11.50983583,,,10hrs,,View
Bauchi,Dambam,Yayari,76070338,05/04/1/1/1/0015,Garin Jalo Health Post,Primary,Public,10.8835500000001,11.64352,,,8hrs,,View
Bauchi,Dambam,Yayari,51974980,05/04/1/1/1/0048,Lailai  Health Clinic,Primary,Public,,,,,,,View
Bauchi,Dambam,Yayari,73700005,05/04/1/1/1/0024,Lubai Health Post,Primary,Public,10.83133595,11.63047527,,,,,View
Bauchi,Dambam,Yayari,61852463,05/04/1/1/1/0050,Nayinawa Health Post,Primary,Public,10.90522,11.66992,,,8hrs,,View
Bauchi,Dambam,Yayari,74680388,05/04/1/1/1/0055,Yayari Dagauda Primary Health  Care Center,Primary,Public,10.90317,11.65983,,,8hrs,,View
Bauchi,Dambam,Zaura,80855707,05/04/1/1/1/0002,Biniyu Health Post,Primary,Public,10.8544600000001,11.76439,,,8hrs,,View
Bauchi,Dambam,Zaura,14331176,05/04/1/1/1/0028,Ngaima Health Clinic,Primary,Public,10.8928031400001,11.7748032800001,,,8hrs,,View
Bauchi,Dambam,Zaura,56187206,05/04/1/1/1/0030,Tayyu Maina Health Post,Primary,Public,10.8707403600001,11.79549431,,,8hrs,,View
Bauchi,Dambam,Zaura,74561342,05/04/1/1/1/0036,Zaura Primary Health Center,Primary,Public,10.91151,11.7567100000001,,,8hrs,,View
Bauchi,Darazo,Darazo East,42060719,05/05/1/1/1/0001,Aisha Isa Yuguda Under 5 Clinic Darazo,Primary,Public,10.41099,10.99303,Unguwar Kurmi Darazo,,24hrs,,View
Bauchi,Darazo,Darazo East,72725964,05/05/1/1/1/0009,Darazo Primary Health Clinic,Primary,Public,10.41599,10.99861,Unguwar Ajiyari Darazo,,24hrs,,View
Bauchi,Darazo,Darazo East,81595354,05/05/1/1/1/0047,Tsamiya Health Clinic,Primary,Public,10.44762,11.05588,"Tsamiya, Darazo LGA",,8am-4pm,,View
Bauchi,Darazo,Darazo West,46547648,05/05/1/2/1/0001,Darazo General Hospital,Secondary,Public,10.40945,10.99514,Along Bauchi - Maiduguri Road Darazo,PMB 005 Darazo,24hrs,,View
Bauchi,Darazo,Darazo West,34867794,05/05/1/1/2/0070,Darazo Medical Center,Primary,Private,10.2433,10.5916,Along Bauchi- Maiduguri road Darazo,,,,View
Bauchi,Darazo,Darazo West,51472491,05/05/1/1/1/0024,Kanya Primary Health Centre,Primary,Public,10.35482,11.06859,Along Gwaram Road Kanya,,24hrs,,View
Bauchi,Darazo,Darazo West,71788961,05/05/1/1/1/0037,Ligge Health Post,Primary,Public,10.34751,10.96176,Ligge,,8am-4pm,,View
Bauchi,Darazo,Gabarin East,70116851,05/05/1/1/1/0056,Gabarin Primary Health Center,Primary,Public,10.43917,11.11512,Unguwar Yamma Gabarin,,24hrs,,View
Bauchi,Darazo,Gabarin East,33404261,05/05/1/1/1/0067,Hadiza Mohammed Pediatric Hospital Gabarin,Primary,Public,10.2638,11.0638,Near Higher Islam School Gabarin,,,,View
Bauchi,Darazo,Gabarin East,53944765,05/05/1/1/1/0028,Kili Health Post,Primary,Public,10.43003,11.07035,Kili,,8am-4pm,,View
Bauchi,Darazo,Gabarin East,52923643,05/05/1/1/1/0031,Kwarati Health Post,Primary,Public,10.38092,11.09481,,,8am-4pm,,View
Bauchi,Darazo,Gabarin West,44916173,05/05/1/1/1/0004,Bula Health Post,Primary,Public,10.43106,11.13913,Bula,,8am-4pm,,View
